ReducedPer,ReducedCases,EfficientPer,EfficientCases
2.303131024291818107e+01,1.900000000000000000e+01,1.657350388110514672e+01,4.000000000000000000e+01
8.139529127348499316e+00,2.300000000000000000e+01,3.045028909167062281e+01,3.500000000000000000e+01
1.322507395909635619e+01,3.100000000000000000e+01,1.127315598855282985e+00,3.400000000000000000e+01
2.876656855054389084e+01,1.800000000000000000e+01,1.908585302850080012e+01,4.200000000000000000e+01
1.353226704590504426e+00,3.500000000000000000e+01,2.094602926929090003e-01,3.000000000000000000e+01
1.716266677706860122e+01,2.700000000000000000e+01,3.691933268104563837e+01,3.900000000000000000e+01
3.867842589477206161e+01,1.700000000000000000e+01,1.144779608555144179e+01,3.900000000000000000e+01
1.296088017917167434e+01,2.700000000000000000e+01,3.653059719065898658e+00,2.900000000000000000e+01
4.188819180295399747e+01,1.000000000000000000e+01,4.011850965566594596e+01,3.900000000000000000e+01
1.693830480221696178e+01,2.900000000000000000e+01,3.213471961132887600e+01,3.400000000000000000e+01
1.614608094337799571e+01,3.200000000000000000e+01,1.688243743792048335e+01,4.000000000000000000e+01
3.071301289963681569e+01,3.000000000000000000e+00,1.346230426449741557e+01,3.500000000000000000e+01
1.353226392295248104e+00,2.300000000000000000e+01,4.560081735230123456e+01,4.200000000000000000e+01
2.819179142187429221e+01,1.200000000000000000e+01,4.393748516142501614e+01,4.700000000000000000e+01
2.516955116100982881e+00,3.200000000000000000e+01,3.307498545485598740e+00,2.900000000000000000e+01
4.150021433288708295e+01,2.000000000000000000e+01,2.318509860386247468e+01,5.000000000000000000e+01
2.287393418567695846e+00,2.500000000000000000e+01,2.701201935961780976e+01,3.400000000000000000e+01
2.710851305295108915e+01,1.700000000000000000e+01,6.337260777783315646e+00,3.900000000000000000e+01
3.597719649965168998e+01,1.400000000000000000e+01,2.173687808869226856e+01,4.400000000000000000e+01
4.570700096945079949e+00,3.400000000000000000e+01,3.743096131891853418e+01,5.600000000000000000e+01
1.401621300821074279e+01,2.500000000000000000e+01,1.427873981575006290e+01,3.600000000000000000e+01
1.350811142012762289e+01,2.500000000000000000e+01,3.586663672207712761e+00,3.500000000000000000e+01
3.023457497502160152e+01,2.100000000000000000e+01,4.948711974264998759e+01,4.600000000000000000e+01
1.346898191935497202e+01,2.300000000000000000e+01,7.228883223218507403e+00,2.700000000000000000e+01
3.438757951255790601e+01,1.700000000000000000e+01,4.320893748220178310e+01,3.900000000000000000e+01
1.416434194867055574e+00,4.300000000000000000e+01,1.291358667628374945e+01,3.300000000000000000e+01
4.346429828480820845e+01,1.700000000000000000e+01,4.386580564568151885e+01,2.800000000000000000e+01
2.417193176966993917e+01,2.400000000000000000e+01,5.177086677487330313e+00,2.900000000000000000e+01
2.024761533772693056e+01,1.600000000000000000e+01,3.843149451498576497e+01,2.000000000000000000e+01
6.022050450247373732e+00,2.600000000000000000e+01,1.674582443396022136e-01,3.900000000000000000e+01
2.625627533134371561e+01,2.200000000000000000e+01,1.356073907584076643e+00,4.100000000000000000e+01
1.995342299372817507e+01,2.400000000000000000e+01,2.242266427085246505e+01,4.000000000000000000e+01
4.705367992823514811e+01,1.300000000000000000e+01,5.306992570357538241e+00,5.700000000000000000e+01
2.878948181404155093e+01,1.800000000000000000e+01,2.872446934202275060e+01,4.500000000000000000e+01
1.871542231562151049e+00,2.200000000000000000e+01,4.205936753851573684e+01,3.700000000000000000e+01
3.191520171181546672e+01,1.200000000000000000e+01,4.461982365567571662e+01,5.100000000000000000e+01
3.602932568884487097e+00,3.500000000000000000e+01,4.569230517220159982e+01,3.600000000000000000e+01
3.021303222412889866e+01,1.300000000000000000e+01,1.256182149606246412e+01,3.600000000000000000e+01
8.058836895029841685e+00,3.100000000000000000e+01,1.815008175366319421e+01,4.600000000000000000e+01
4.570770955235450117e+01,7.000000000000000000e+00,1.422529686594520371e+01,4.900000000000000000e+01
3.350248767679475748e+01,1.400000000000000000e+01,1.484200329477287639e+01,3.000000000000000000e+01
7.449478562787081870e+00,4.200000000000000000e+01,2.777707147101027374e+01,3.400000000000000000e+01
1.410933045015938525e+01,2.600000000000000000e+01,4.759602852138115026e+01,4.300000000000000000e+01
1.570593015068156895e+01,2.500000000000000000e+01,2.874516522932182383e+01,4.600000000000000000e+01
1.421743403219948298e+01,2.200000000000000000e+01,2.155782507790844349e+01,4.900000000000000000e+01
3.194249645407667515e+01,1.300000000000000000e+01,1.961793312397908107e+00,4.600000000000000000e+01
8.932162345751315513e+00,1.800000000000000000e+01,1.957166531715800417e+01,4.200000000000000000e+01
3.916111618611842005e+01,1.200000000000000000e+01,4.855324691730474029e+01,5.200000000000000000e+01
9.995500083711394979e+00,2.200000000000000000e+01,4.499554318316212331e+00,2.800000000000000000e+01
2.455226834534451896e+00,3.900000000000000000e+01,4.105516345426565294e+01,4.300000000000000000e+01
2.335371739490121712e+01,2.200000000000000000e+01,2.842399016862064798e+01,3.100000000000000000e+01
9.003510590257635116e+00,4.200000000000000000e+01,4.502909776511876316e+01,5.100000000000000000e+01
1.250030076389412415e+01,2.900000000000000000e+01,2.713850290056634051e+01,2.400000000000000000e+01
1.829139015891989573e-01,3.300000000000000000e+01,3.375515261601982075e+01,5.000000000000000000e+01
3.444673366222734501e+01,1.500000000000000000e+01,7.978076485122276296e+00,4.400000000000000000e+01
1.018606254984589832e+01,2.200000000000000000e+01,2.661671820796067678e+01,3.400000000000000000e+01
2.072188908133867358e+01,2.400000000000000000e+01,2.178751319813421183e+00,5.600000000000000000e+01
2.779997062815758824e+01,1.800000000000000000e+01,2.447294828096175934e+01,2.200000000000000000e+01
3.235439297515046064e+01,1.800000000000000000e+01,3.073649910061262602e+01,5.700000000000000000e+01
3.979479388299300702e+00,3.000000000000000000e+01,2.521724583802356179e+01,4.600000000000000000e+01
4.179205938790864394e+01,6.000000000000000000e+00,3.663139434123903015e+01,2.500000000000000000e+01
5.707421863165118125e+00,3.100000000000000000e+01,8.689305802109748456e+00,3.000000000000000000e+01
2.495375930414584076e+01,2.400000000000000000e+01,1.921654434921904553e+01,4.100000000000000000e+01
4.808581473891968727e+01,1.200000000000000000e+01,2.249053434983638855e+00,5.800000000000000000e+01
3.388023330391045818e+01,7.000000000000000000e+00,3.894597968690987244e+01,3.800000000000000000e+01
2.007809682149409625e+01,1.800000000000000000e+01,3.377066947931339769e+01,4.300000000000000000e+01
1.425150480584591506e+01,3.700000000000000000e+01,1.684799950985702566e+01,3.100000000000000000e+01
3.678194394801206357e+01,1.100000000000000000e+01,3.071597728293018470e-01,4.000000000000000000e+01
1.824743764126267465e+01,2.700000000000000000e+01,4.535147045704812641e+00,2.900000000000000000e+01
2.277682000455907385e+01,2.300000000000000000e+01,1.607363531183374405e+01,2.300000000000000000e+01
2.518070996223881153e+01,2.100000000000000000e+01,1.958848509242735503e+01,3.500000000000000000e+01
2.588325634669088515e+01,1.100000000000000000e+01,3.089664557719788007e+01,4.400000000000000000e+01
4.588647153709771942e+01,1.200000000000000000e+01,2.373274853202299539e+01,2.400000000000000000e+01
8.860664734626610084e+00,4.600000000000000000e+01,8.054583704554696411e+00,4.200000000000000000e+01
2.037639168306004667e+00,3.300000000000000000e+01,4.286429172078811689e+01,3.400000000000000000e+01
4.549404512919921473e+01,1.200000000000000000e+01,2.608850448714978754e+01,3.200000000000000000e+01
3.287503446672896956e+01,1.100000000000000000e+01,3.799145849431000244e+01,4.600000000000000000e+01
1.497111760967239036e+01,2.200000000000000000e+01,2.574734767041109151e+00,4.200000000000000000e+01
4.362988934264231489e+01,1.200000000000000000e+01,1.495957634686351234e-01,2.400000000000000000e+01
1.954873403657468955e+01,2.100000000000000000e+01,3.546738691701391843e+01,1.900000000000000000e+01
7.783074202313899903e+00,3.000000000000000000e+01,1.052987947973789140e+01,4.400000000000000000e+01
1.544535477769146681e+01,1.700000000000000000e+01,4.404337373733326899e+01,3.200000000000000000e+01
2.014099991440818727e+01,3.400000000000000000e+01,1.797352438193904334e+01,2.700000000000000000e+01
2.112615739995698050e+01,2.700000000000000000e+01,3.784589901115016630e+01,4.300000000000000000e+01
4.496628758516154534e+01,1.600000000000000000e+01,1.476867906774239714e+01,5.000000000000000000e+01
4.326006656212977219e+01,9.000000000000000000e+00,4.430931564964865998e+01,1.400000000000000000e+01
1.741795168625191081e+01,3.600000000000000000e+01,3.627953816543750776e+01,5.200000000000000000e+01
4.758763889054472429e+01,9.000000000000000000e+00,1.331517807369275719e+00,4.100000000000000000e+01
3.934131671161925681e+01,1.000000000000000000e+01,1.610139704557174056e+01,5.200000000000000000e+01
7.761102344043369072e-01,4.000000000000000000e+01,3.416004858760229013e+01,1.800000000000000000e+01
9.571801469032237719e+00,2.200000000000000000e+01,3.383214336883681739e+01,4.200000000000000000e+01
3.956634333732522713e+00,3.100000000000000000e+01,3.752592171637141405e+01,3.600000000000000000e+01
3.819317932523380588e+00,4.100000000000000000e+01,3.241019782258096882e+01,3.400000000000000000e+01
3.172614814945307060e+01,1.400000000000000000e+01,3.939377389807511065e+01,4.400000000000000000e+01
4.785298655367331833e+01,1.000000000000000000e+01,3.034580221132687683e+01,4.200000000000000000e+01
2.545631122045612926e+01,2.700000000000000000e+01,1.316960568372635976e+01,5.200000000000000000e+01
3.100350077012311445e+01,1.200000000000000000e+01,4.080782226412249258e+01,1.300000000000000000e+01
4.715039474470046343e+01,7.000000000000000000e+00,4.095599098404092331e+01,3.500000000000000000e+01
2.848362751813377969e+01,1.600000000000000000e+01,1.269249433824932716e+01,5.200000000000000000e+01
3.559905042789074514e+01,2.200000000000000000e+01,4.689637467944063332e+00,3.300000000000000000e+01
1.022258755793798990e+01,3.200000000000000000e+01,4.265877703268699861e+01,3.900000000000000000e+01
4.233222529380963550e+01,1.400000000000000000e+01,4.477997581424414619e+01,4.100000000000000000e+01
4.715156390066975689e+01,1.100000000000000000e+01,2.443708089568619357e+01,2.900000000000000000e+01
4.474960829103024906e+01,6.000000000000000000e+00,3.110485931834749973e+00,3.400000000000000000e+01
3.748853747149283322e+01,9.000000000000000000e+00,6.122490288921866863e-01,3.600000000000000000e+01
4.720160727838202774e+01,1.000000000000000000e+00,4.237162433076213830e+01,3.200000000000000000e+01
3.322901079034307514e+01,2.000000000000000000e+01,3.772237176032784589e+01,6.600000000000000000e+01
1.855879244213891610e+01,2.700000000000000000e+01,2.556021866111055729e+01,3.700000000000000000e+01
4.360745332194646551e+01,9.000000000000000000e+00,4.621443113797000990e+01,4.400000000000000000e+01
3.580091708739347922e+01,1.300000000000000000e+01,2.160659798573446722e+01,3.300000000000000000e+01
1.675942047511289701e+01,1.900000000000000000e+01,1.048122325306977132e+01,2.700000000000000000e+01
1.206254481005391099e+01,3.000000000000000000e+01,3.151990153317170140e+01,4.000000000000000000e+01
3.342191030841144084e+01,1.000000000000000000e+01,3.797624919907922703e+01,2.700000000000000000e+01
2.350058667040830684e+01,2.500000000000000000e+01,8.047909249877282178e+00,5.400000000000000000e+01
3.240097651801513479e+01,1.600000000000000000e+01,1.240936544299536770e+01,2.700000000000000000e+01
2.250322591907241332e+01,2.200000000000000000e+01,3.536326480788971338e+01,5.500000000000000000e+01
4.691608735912146955e+01,7.000000000000000000e+00,1.209998968283505505e+01,3.500000000000000000e+01
2.915402653918583908e+01,1.000000000000000000e+01,3.256511934197897773e+01,3.200000000000000000e+01
2.480088391065726761e-01,4.800000000000000000e+01,1.022367872085198037e+01,3.200000000000000000e+01
2.724392296636786170e+01,2.300000000000000000e+01,2.944590762249579186e+01,2.900000000000000000e+01
1.582947190563199769e+00,3.500000000000000000e+01,2.488455404732781062e+01,5.100000000000000000e+01
1.934151606362637210e+01,2.400000000000000000e+01,2.885333416376759530e+01,2.500000000000000000e+01
2.061494125209124562e+01,1.200000000000000000e+01,5.306779553901974644e+00,4.500000000000000000e+01
2.024707118164600317e+01,3.000000000000000000e+01,4.074538826539447456e+01,2.700000000000000000e+01
3.180911444412353006e+01,1.500000000000000000e+01,1.605340591550301710e+01,3.000000000000000000e+01
2.729809040288922972e+01,1.900000000000000000e+01,4.066692024966778263e+01,3.300000000000000000e+01
6.856338800228822805e+00,3.000000000000000000e+01,4.549587893229593760e+01,3.600000000000000000e+01
7.475237504099796482e+00,3.500000000000000000e+01,3.161295955892006049e+01,2.800000000000000000e+01
3.904678589329832761e+01,2.000000000000000000e+01,7.141325425816913430e+00,4.500000000000000000e+01
6.465448555621522431e+00,3.500000000000000000e+01,2.496390011630027317e+01,3.900000000000000000e+01
4.833913537096501045e+01,8.000000000000000000e+00,4.350256818627624966e+01,3.800000000000000000e+01
1.903601571865764086e+01,1.800000000000000000e+01,3.221132054258091237e+00,3.000000000000000000e+01
2.674472399899349284e+01,2.400000000000000000e+01,1.015802248568653532e+00,3.100000000000000000e+01
1.240129681670980588e+01,5.000000000000000000e+01,3.120763045534302726e+00,1.700000000000000000e+01
2.930983004227755018e+01,1.700000000000000000e+01,2.538042518584888541e+01,4.600000000000000000e+01
2.806728287698748758e+01,2.100000000000000000e+01,1.364069577661723898e+01,4.000000000000000000e+01
2.080507931050035353e+01,2.600000000000000000e+01,2.472190347433905799e+01,4.500000000000000000e+01
1.318588335641166509e+01,2.000000000000000000e+01,4.771449868045662512e+00,3.900000000000000000e+01
3.293309192884994729e+01,1.200000000000000000e+01,4.599226436335639789e+01,4.500000000000000000e+01
2.867704985994832256e+01,1.800000000000000000e+01,3.709429854650790759e+01,2.900000000000000000e+01
1.790859405540350480e+01,1.800000000000000000e+01,4.664682340279791006e+00,2.900000000000000000e+01
1.423385231796455663e+01,4.200000000000000000e+01,1.011563243607183082e+00,4.000000000000000000e+01
1.514309061911855991e-01,3.100000000000000000e+01,3.898697259089725264e+01,3.500000000000000000e+01
4.179025924839958606e+01,1.000000000000000000e+01,2.924645021994727401e+01,4.500000000000000000e+01
1.054084803056876130e+00,2.300000000000000000e+01,1.645870272230902742e+01,5.400000000000000000e+01
3.456006222691843277e+01,6.000000000000000000e+00,1.643710180219702011e+01,2.500000000000000000e+01
2.419186528607946229e+01,2.300000000000000000e+01,1.413206116177603278e+01,3.600000000000000000e+01
4.726762171867630968e+01,7.000000000000000000e+00,3.939032274349395379e+01,4.700000000000000000e+01
4.475919324034820335e+01,5.000000000000000000e+00,8.786402111909641377e+00,2.800000000000000000e+01
3.401788685026423309e+01,1.300000000000000000e+01,4.475637652353952234e+01,3.500000000000000000e+01
9.142100226850402578e+00,2.000000000000000000e+01,5.421460178051473733e+00,3.200000000000000000e+01
3.258961640586390729e+01,1.500000000000000000e+01,4.537535512728487674e+01,6.800000000000000000e+01
1.328216451460535552e+01,3.200000000000000000e+01,3.207262814017408648e+00,3.800000000000000000e+01
1.515420648112792890e+01,2.300000000000000000e+01,3.880095894723613270e+01,3.200000000000000000e+01
3.938350460021884203e+01,1.900000000000000000e+01,1.227486427864654672e+01,3.700000000000000000e+01
1.694477640352146608e+01,3.200000000000000000e+01,2.586582177513207981e+01,6.600000000000000000e+01
7.528873467138219588e+00,2.500000000000000000e+01,3.723265836822702113e+01,4.800000000000000000e+01
2.885605275289355731e+01,1.600000000000000000e+01,8.883032023518222076e+00,3.800000000000000000e+01
6.076852205463034728e+00,3.700000000000000000e+01,2.113216108176180086e+01,5.000000000000000000e+01
3.381936338157531807e+00,3.000000000000000000e+01,2.771969837621401922e-01,4.000000000000000000e+01
2.355480301923085307e+01,1.500000000000000000e+01,4.112180147223190119e+01,4.200000000000000000e+01
2.099817230782550226e+01,2.300000000000000000e+01,4.264463609063817273e+00,1.900000000000000000e+01
2.810919290292200756e+01,1.600000000000000000e+01,3.753369068911269579e+01,3.700000000000000000e+01
9.388780410898078799e+00,2.800000000000000000e+01,4.867661429902810966e+01,3.800000000000000000e+01
2.992862478045485020e+01,1.200000000000000000e+01,3.650188663310406412e+01,4.800000000000000000e+01
2.632244360250183135e+01,1.800000000000000000e+01,8.956958660406755257e+00,4.600000000000000000e+01
1.095558063689758832e+01,2.600000000000000000e+01,3.480185018626197291e+01,4.000000000000000000e+01
1.972943599389249769e+01,2.000000000000000000e+01,4.875260813895152268e+01,4.200000000000000000e+01
3.913266835072168703e+01,1.000000000000000000e+01,4.466148202268757927e+01,3.600000000000000000e+01
3.600348703150011431e+01,2.000000000000000000e+01,4.615855332695018021e+00,4.000000000000000000e+01
2.542331069482095529e-01,3.700000000000000000e+01,3.298100302273617501e+01,4.500000000000000000e+01
3.061457081532803493e+00,4.000000000000000000e+01,3.256247039127413245e+01,4.700000000000000000e+01
1.122546252537153322e+01,3.000000000000000000e+01,3.060877992921613355e+01,4.800000000000000000e+01
4.050838944454027057e+01,1.300000000000000000e+01,2.432525455215861498e+01,3.900000000000000000e+01
2.641990078664269159e+00,3.300000000000000000e+01,2.849358172710998360e+01,3.300000000000000000e+01
6.765363487773234930e-01,3.700000000000000000e+01,3.862221167590795545e+01,3.800000000000000000e+01
3.870665464106626530e+01,6.000000000000000000e+00,4.596457095340477750e+00,4.000000000000000000e+01
1.152755548619108694e+01,2.500000000000000000e+01,5.109085663896795637e+00,3.900000000000000000e+01
2.125643983356037126e+01,2.500000000000000000e+01,4.030160818757686769e+01,2.600000000000000000e+01
1.865892683153691500e+00,2.300000000000000000e+01,4.704779870427078237e+00,3.200000000000000000e+01
1.654211572140087583e+01,1.900000000000000000e+01,4.956129508993947042e+01,6.200000000000000000e+01
2.523712905270700801e+01,2.000000000000000000e+01,4.385822203817997433e+01,3.600000000000000000e+01
1.853306843148301297e+01,1.800000000000000000e+01,1.251767517262130092e+01,4.000000000000000000e+01
3.093072510583129286e+01,1.800000000000000000e+01,4.244299679232839395e+01,2.400000000000000000e+01
1.055792572762353032e+01,3.200000000000000000e+01,2.193371337866922843e+01,4.500000000000000000e+01
2.678641234683978212e+01,1.200000000000000000e+01,9.111237341320288508e+00,3.600000000000000000e+01
3.381531736258377663e+01,9.000000000000000000e+00,2.326254384705330835e+01,5.200000000000000000e+01
3.808465226421597549e+01,1.200000000000000000e+01,2.348998685426064625e+01,2.700000000000000000e+01
2.291077451008766275e+01,1.700000000000000000e+01,5.874800221926457233e+00,2.300000000000000000e+01
2.263971204282425731e+01,2.800000000000000000e+01,1.719459793408355353e+01,4.200000000000000000e+01
4.328193105103206051e+01,1.000000000000000000e+01,1.788011759933230138e+01,4.100000000000000000e+01
7.885873600400417516e+00,3.700000000000000000e+01,3.849841446428365543e+01,2.500000000000000000e+01
2.092214258956071049e+01,2.200000000000000000e+01,1.527560985789135906e+01,4.400000000000000000e+01
4.663935407418426138e+01,8.000000000000000000e+00,3.861734580157366281e+01,2.700000000000000000e+01
1.449964245043522482e+01,3.400000000000000000e+01,9.494920182573785894e+00,3.600000000000000000e+01
2.060831653641479377e+01,1.600000000000000000e+01,2.522285669677357589e+01,3.500000000000000000e+01
1.370901237380439674e+01,2.700000000000000000e+01,3.073455717578465851e+01,5.400000000000000000e+01
3.503197071892951442e+01,1.900000000000000000e+01,1.433653124742757612e+01,4.300000000000000000e+01
5.692140280108837658e+00,2.600000000000000000e+01,1.875318188375674211e+01,3.300000000000000000e+01
2.826945012157167270e+01,1.400000000000000000e+01,1.713638315102144105e+01,3.800000000000000000e+01
2.962744081378843042e+00,5.100000000000000000e+01,2.805647034285721020e+01,3.700000000000000000e+01
3.033418693425698009e+01,2.600000000000000000e+01,4.309594278173023696e+01,5.300000000000000000e+01
3.383347456818918175e+01,1.100000000000000000e+01,3.816772857733942459e+01,4.100000000000000000e+01
3.265809535980048395e+01,1.800000000000000000e+01,2.297256301897848729e+01,4.000000000000000000e+01
1.343669656937251844e+01,2.800000000000000000e+01,1.447938134467152693e+01,4.400000000000000000e+01
3.859587277664404326e+01,6.000000000000000000e+00,1.081355949988729392e+01,3.700000000000000000e+01
1.652215923755817784e+01,3.100000000000000000e+01,3.222839363411129909e+01,5.600000000000000000e+01
4.180854534346622842e+01,6.000000000000000000e+00,2.886592792819424602e+01,4.000000000000000000e+01
3.982006826199029348e+01,1.400000000000000000e+01,1.058926542630558387e+01,3.500000000000000000e+01
5.544047727392698022e+00,3.500000000000000000e+01,4.341574579231930642e+01,4.800000000000000000e+01
2.729117162067193902e+01,1.500000000000000000e+01,2.051517465333085966e+01,2.800000000000000000e+01
2.815872824153715470e+01,2.100000000000000000e+01,1.276486122713823512e+01,3.500000000000000000e+01
4.273041569585689814e+00,2.700000000000000000e+01,4.747099612997891427e+01,4.700000000000000000e+01
3.522886870071923227e+01,8.000000000000000000e+00,1.600036207296562374e+00,3.600000000000000000e+01
2.802153377779457344e+01,1.700000000000000000e+01,4.995772157375353117e+01,3.000000000000000000e+01
2.330476132082346297e+01,1.400000000000000000e+01,4.962666136059179678e+01,4.600000000000000000e+01
5.840981470353234783e+00,2.400000000000000000e+01,6.038610536632349479e-01,3.300000000000000000e+01
1.527752647119591245e+01,1.800000000000000000e+01,3.228080835951082861e+01,3.400000000000000000e+01
3.332283456251345655e+01,1.400000000000000000e+01,3.465190797579378312e+01,4.700000000000000000e+01
4.884917422006074261e+00,2.700000000000000000e+01,4.306319401014606285e+01,5.100000000000000000e+01
1.595204522667106417e+01,2.500000000000000000e+01,8.935770228772677015e-01,3.700000000000000000e+01
1.614531763726969515e+01,2.800000000000000000e+01,8.952983537592483998e+00,4.200000000000000000e+01
3.735711749428061523e+01,1.500000000000000000e+01,2.938827564193777775e+01,2.700000000000000000e+01
1.701673193245145654e+00,3.000000000000000000e+01,1.496551507513133039e+01,2.900000000000000000e+01
3.504956708691616996e+01,1.700000000000000000e+01,4.200369436242863230e+01,3.200000000000000000e+01
2.724647063036999128e+01,2.400000000000000000e+01,4.671943259785771296e+00,2.300000000000000000e+01
2.531496055304265269e+01,2.000000000000000000e+01,1.327203776399277224e+01,7.200000000000000000e+01
4.694808467933474816e+01,1.100000000000000000e+01,1.432760144704636751e+00,4.000000000000000000e+01
1.723863730871899591e+01,3.000000000000000000e+01,1.144796440356987688e+01,5.000000000000000000e+01
3.954938913286465407e-02,4.800000000000000000e+01,1.619082898911699075e+01,3.800000000000000000e+01
2.309906925030746905e+01,1.800000000000000000e+01,3.332775205361786419e+01,4.500000000000000000e+01
4.697762190812832017e+01,1.000000000000000000e+01,7.821846363351037112e+00,3.000000000000000000e+01
3.540148820409936548e+01,7.000000000000000000e+00,8.419786747792912251e+00,4.600000000000000000e+01
4.633322642303170369e+01,1.100000000000000000e+01,4.456810644999821136e+01,3.500000000000000000e+01
3.483417948234347250e+01,1.600000000000000000e+01,3.782026480783290623e+01,3.400000000000000000e+01
7.018023675700146846e+00,3.300000000000000000e+01,4.448983915367303865e+01,3.700000000000000000e+01
2.649059177938006826e+01,1.700000000000000000e+01,1.230458996432319907e+01,3.900000000000000000e+01
4.881545089237864232e+01,9.000000000000000000e+00,3.106680001013820558e+01,3.400000000000000000e+01
3.856893210034684216e+01,1.500000000000000000e+01,1.020651447357262498e+01,3.300000000000000000e+01
1.196290584766331833e+01,2.500000000000000000e+01,4.737400931469526455e+01,3.200000000000000000e+01
2.108071993287787649e+01,1.700000000000000000e+01,4.906737619806739303e+01,5.100000000000000000e+01
3.933386594802752256e+01,7.000000000000000000e+00,1.894796144747724753e+01,4.300000000000000000e+01
7.205232078783718741e+00,1.900000000000000000e+01,2.599226619127466975e+01,3.600000000000000000e+01
4.763775914002594902e+01,9.000000000000000000e+00,1.088442074882605226e+01,4.100000000000000000e+01
4.276443090361182087e+00,4.400000000000000000e+01,4.780311808466105816e+01,3.600000000000000000e+01
2.223598406606243216e+01,1.700000000000000000e+01,3.836515166286616818e+01,4.300000000000000000e+01
3.152024549731704539e+01,1.300000000000000000e+01,8.777486941015455457e+00,4.000000000000000000e+01
1.629201168550986623e+00,3.000000000000000000e+01,9.756963964566168102e+00,3.600000000000000000e+01
2.996661349240963190e+01,1.800000000000000000e+01,1.380385889229255270e+01,4.700000000000000000e+01
1.228253124171308031e+01,2.300000000000000000e+01,2.402738892873523824e+00,5.400000000000000000e+01
4.353617209264009347e+01,1.300000000000000000e+01,3.029779984318683361e+01,4.100000000000000000e+01
1.995528867045801746e+01,2.100000000000000000e+01,4.076555197595180857e+01,4.600000000000000000e+01
4.482853612253777698e+01,7.000000000000000000e+00,3.737412576104188844e+01,3.000000000000000000e+01
2.622787192653539634e+01,1.500000000000000000e+01,4.709889449348247936e+00,3.000000000000000000e+01
1.879730509768999980e+01,3.700000000000000000e+01,2.090976710375150915e+01,4.000000000000000000e+01
3.145077596337970505e+01,1.600000000000000000e+01,1.953640822899325258e+01,3.500000000000000000e+01
1.206626251770370750e+01,1.900000000000000000e+01,2.088824999324282317e+01,4.300000000000000000e+01
4.594977019437773436e+01,9.000000000000000000e+00,3.522107684755725643e+01,3.700000000000000000e+01
1.665248421932430389e+01,2.600000000000000000e+01,2.473150978631630892e+01,3.200000000000000000e+01
2.838247997455841798e+01,1.300000000000000000e+01,7.376071909261161963e+00,3.400000000000000000e+01
1.152013265980609269e+01,3.700000000000000000e+01,4.740958973320673664e+01,3.100000000000000000e+01
2.640013374931093892e+01,1.500000000000000000e+01,2.366691581700042235e+00,2.900000000000000000e+01
2.132378844489963754e+01,1.700000000000000000e+01,4.588481829260027212e+01,2.500000000000000000e+01
4.113748539789754233e+01,1.100000000000000000e+01,3.513451357884444803e+01,3.800000000000000000e+01
4.187767478271364752e+00,3.200000000000000000e+01,1.041434746018712332e+01,3.100000000000000000e+01
1.740325201430035307e+01,2.800000000000000000e+01,1.327640725452644510e+01,3.200000000000000000e+01
9.730898657735775004e+00,2.400000000000000000e+01,1.480673164033411382e+01,2.100000000000000000e+01
3.209121255338953649e+00,3.300000000000000000e+01,1.901899380347745705e+01,4.500000000000000000e+01
2.337482802498147549e+01,1.800000000000000000e+01,5.111914871597167398e+00,5.400000000000000000e+01
8.804889520482738874e+00,2.900000000000000000e+01,3.422930198776376898e+01,4.500000000000000000e+01
6.115317567083566885e+00,3.200000000000000000e+01,7.333038479461628789e+00,3.600000000000000000e+01
4.259166036785879328e+01,1.000000000000000000e+01,2.362862695414358427e+01,3.400000000000000000e+01
1.822381439753106847e-01,3.100000000000000000e+01,2.233692884835289760e+01,2.900000000000000000e+01
5.499094771527046177e+00,2.600000000000000000e+01,3.077569812296927410e+01,4.500000000000000000e+01
3.916635467633048506e+01,2.100000000000000000e+01,2.000544828425814359e+01,5.100000000000000000e+01
4.803223130797654505e+01,9.000000000000000000e+00,3.477793992501121423e+00,3.800000000000000000e+01
1.754616642888198186e+01,2.500000000000000000e+01,4.651083902048376473e+01,3.300000000000000000e+01
8.232248901302497757e+00,2.300000000000000000e+01,3.104907685101387926e+01,3.400000000000000000e+01
3.218293749443663643e+01,1.500000000000000000e+01,1.563951222494455173e+01,3.300000000000000000e+01
3.140052402142994481e+01,2.600000000000000000e+01,3.868562962887563117e+01,3.500000000000000000e+01
2.635924580770788594e+01,9.000000000000000000e+00,1.181997828129741634e+01,3.100000000000000000e+01
2.759947881859092789e+01,2.100000000000000000e+01,4.330806546487673359e+01,4.300000000000000000e+01
1.937666471575516525e+00,3.400000000000000000e+01,3.722908395353223909e+01,5.400000000000000000e+01
4.899211231384902021e+01,1.000000000000000000e+01,3.965109039215404607e+01,3.700000000000000000e+01
1.991187870278432470e+00,4.100000000000000000e+01,2.282648293287368091e+01,2.100000000000000000e+01
3.221581513112108297e+01,1.000000000000000000e+01,3.515117283094577516e+01,5.100000000000000000e+01
4.135806140635780537e+01,1.500000000000000000e+01,4.941457048835269461e+01,3.700000000000000000e+01
4.220426143069573044e+01,8.000000000000000000e+00,1.724270880820319007e+01,3.600000000000000000e+01
4.683925641392973915e+01,9.000000000000000000e+00,4.077406801409067327e+01,3.300000000000000000e+01
4.583097079167530552e+01,1.300000000000000000e+01,3.411950622507886521e+01,3.700000000000000000e+01
3.507617536306732120e+01,1.600000000000000000e+01,1.511541873945168035e+01,4.300000000000000000e+01
